No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
3 3.688 5.261 3.99 0 0 1 1
3 3.5 4.583 3.99 0 0 1 1
3 3.17 3.074 3.99 0 0 1 1
3 3.007 2.633 3.99 0 0 1 1
3 2.872 2.372 3.99 0 0 1 1
3 2.696 2.104 3.99 0 0 1 1
3 2.417 1.772 3.99 0 0 1 1
3 2.174 1.544 3.99 0 0 1 1
3 1.739 1.24 3.99 0 0 1 1
3 1.249 1.012 3.99 0 0 1 1
3 0.736 0.875 3.99 0 0 1 1
3 0.409 0.836 3.99 0 0 1 1
3 -0.451 0.827 3.99 0 0 1 1
3 -0.965 0.872 3.99 0 0 1 1
3 -1.478 1.01 3.99 0 0 1 1
3 -1.785 1.141 3.99 0 0 1 1
3 -2.16 1.357 3.99 0 0 1 1
3 -2.42 1.551 3.99 0 0 1 1
3 -2.646 1.763 3.99 0 0 1 1
3 -2.81 1.942 3.99 0 0 1 1
3 -3.106 2.364 3.99 0 0 1 1
3 -3.246 2.633 3.99 0 0 1 1
3 -3.408 3.074 3.99 0 0 1 1
3 -3.738 4.583 3.99 0 0 1 1
3 -3.929 5.269 3.99 0 0 1 1
3 -4.079 5.747 3.99 0 0 1 1
3 -4.507 6.897 3.99 0 0 1 1
3 -5.018 8.014 3.99 0 0 1 1
3 -5.308 8.565 3.99 0 0 1 1
3 -5.6 9.076 3.99 0 0 1 1
3 -6.266 10.107 3.99 0 0 1 1
3 -7.005 11.087 3.99 0 0 1 1
3 -7.394 11.549 3.99 0 0 1 1
3 -7.803 11.999 3.99 0 0 1 1
3 -8.675 12.863 3.99 0 0 1 1
3 -9.607 13.66 3.99 0 0 1 1
3 -10.17 14.087 3.99 0 0 1 1
3 -11.028 14.672 3.99 0 0 1 1
3 -11.617 15.033 3.99 0 0 1 1
3 -12.699 15.611 3.99 0 0 1 1
3 -13.819 16.109 3.99 0 0 1 1
3 -14.486 16.359 3.99 0 0 1 1
3 -14.96 16.521 3.99 0 0 1 1
3 -16.142 16.852 3.99 0 0 1 1
3 -17.343 17.098 3.99 0 0 1 1
3 -18.048 17.198 3.99 0 0 1 1
3 -18.546 17.254 3.99 0 0 1 1
3 -19.771 17.324 3.99 0 0 1 1
3 -20.997 17.304 3.99 0 0 1 1
3 -21.708 17.251 3.99 0 0 1 1
3 -22.206 17.198 3.99 0 0 1 1
3 -23.417 17.002 3.99 0 0 1 1
3 -24.607 16.72 3.99 0 0 1 1
3 -25.772 16.354 3.99 0 0 1 1
3 -26.912 15.902 3.99 0 0 1 1
3 -27.558 15.601 3.99 0 0 1 1
3 -28.008 15.373 3.99 0 0 1 1
3 -28.635 15.023 3.99 0 0 1 1
3 -29.069 14.763 3.99 0 0 1 1
3 -29.579 14.432 3.99 0 0 1 1
3 -30.077 14.082 3.99 0 0 1 1
3 -31.042 13.323 3.99 0 0 1 1
3 -31.948 12.497 3.99 0 0 1 1
3 -32.441 11.991 3.99 0 0 1 1
3 -33.131 11.21 3.99 0 0 1 1
3 -33.56 10.672 3.99 0 0 1 1
3 -34.267 9.671 3.99 0 0 1 1
3 -34.898 8.625 3.99 0 0 1 1
3 -35.454 7.531 3.99 0 0 1 1
3 -35.738 6.877 3.99 0 0 1 1
3 -35.926 6.408 3.99 0 0 1 1
3 -36.137 5.815 3.99 0 0 1 1
3 -36.315 5.255 3.99 0 0 1 1
3 -36.622 4.066 3.99 0 0 1 1
3 -36.843 2.858 3.99 0 0 1 1
3 -36.975 1.65 3.99 0 0 1 1
3 -37.019 0.422 3.99 0 0 1 1
3 -37.009 -0.164 3.99 0 0 1 1
3 -36.975 -0.793 3.99 0 0 1 1
3 -36.906 -1.507 3.99 0 0 1 1
3 -36.843 -2.008 3.99 0 0 1 1
3 -36.732 -2.668 3.99 0 0 1 1
3 -36.503 -3.709 3.99 0 0 1 1
3 -36.318 -4.391 3.99 0 0 1 1
3 -35.924 -5.558 3.99 0 0 1 1
3 -35.717 -6.077 3.99 0 0 1 1
3 -35.452 -6.678 3.99 0 0 1 1
3 -35.136 -7.322 3.99 0 0 1 1
3 -34.899 -7.767 3.99 0 0 1 1
3 -34.544 -8.374 3.99 0 0 1 1
3 -33.978 -9.242 3.99 0 0 1 1
3 -33.867 -9.398 3.99 0 0 1 1
3 -33.245 -10.215 3.99 0 0 1 1
3 -32.79 -10.756 3.99 0 0 1 1
3 -31.941 -11.649 3.99 0 0 1 1
3 -31.042 -12.468 3.99 0 0 1 1
3 -30.081 -13.224 3.99 0 0 1 1
3 -29.069 -13.908 3.99 0 0 1 1
3 -27.991 -14.526 3.99 0 0 1 1
3 -26.909 -15.048 3.99 0 0 1 1
3 -25.772 -15.498 3.99 0 0 1 1
3 -24.607 -15.865 3.99 0 0 1 1
3 -23.417 -16.147 3.99 0 0 1 1
3 -22.211 -16.342 3.99 0 0 1 1
3 -20.993 -16.449 3.99 0 0 1 1
3 -19.771 -16.468 3.99 0 0 1 1
3 -18.551 -16.399 3.99 0 0 1 1
3 -17.336 -16.241 3.99 0 0 1 1
3 -16.641 -16.109 3.99 0 0 1 1
3 -15.647 -15.868 3.99 0 0 1 1
3 -14.969 -15.668 3.99 0 0 1 1
3 -13.816 -15.252 3.99 0 0 1 1
3 -12.694 -14.753 3.99 0 0 1 1
3 -12.188 -14.495 3.99 0 0 1 1
3 -11.625 -14.182 3.99 0 0 1 1
3 -10.584 -13.525 3.99 0 0 1 1
3 -10.006 -13.11 3.99 0 0 1 1
3 -9.605 -12.803 3.99 0 0 1 1
3 -9.053 -12.343 3.99 0 0 1 1
3 -8.675 -12.008 3.99 0 0 1 1
3 -8.249 -11.602 3.99 0 0 1 1
3 -7.807 -11.149 3.99 0 0 1 1
3 -7.328 -10.615 3.99 0 0 1 1
3 -7.003 -10.229 3.99 0 0 1 1
3 -6.563 -9.662 3.99 0 0 1 1
3 -6.266 -9.252 3.99 0 0 1 1
3 -5.929 -8.75 3.99 0 0 1 1
3 -5.606 -8.23 3.99 0 0 1 1
3 -5.014 -7.151 3.99 0 0 1 1
3 -4.709 -6.506 3.99 0 0 1 1
3 -4.497 -6.019 3.99 0 0 1 1
3 -4.081 -4.898 3.99 0 0 1 1
3 -3.737 -3.724 3.99 0 0 1 1
3 -3.411 -2.233 3.99 0 0 1 1
3 -3.339 -2.005 3.99 0 0 1 1
3 -3.218 -1.723 3.99 0 0 1 1
3 -3.11 -1.517 3.99 0 0 1 1
3 -2.934 -1.249 3.99 0 0 1 1
3 -2.656 -0.917 3.99 0 0 1 1
3 -2.413 -0.689 3.99 0 0 1 1
3 -1.978 -0.385 3.99 0 0 1 1
3 -1.487 -0.157 3.99 0 0 1 1
3 -0.974 -0.019 3.99 0 0 1 1
3 -0.647 0.019 3.99 0 0 1 1
3 0.203 0.028 3.99 0 0 1 1
4 0.536 0.007 5.32 0 0 1 1
4 0.956 -0.071 5.32 0 0 1 1
4 1.302 -0.184 5.32 0 0 1 1
4 1.691 -0.367 5.32 0 0 1 1
4 1.996 -0.563 5.32 0 0 1 1
4 2.327 -0.84 5.32 0 0 1 1
4 2.572 -1.106 5.32 0 0 1 1
4 2.823 -1.46 5.32 0 0 1 1
4 2.993 -1.778 5.32 0 0 1 1
4 3.148 -2.191 5.32 0 0 1 1
4 3.382 -3.288 5.32 0 0 1 1
4 3.614 -4.199 5.32 0 0 1 1
4 3.843 -4.939 5.32 0 0 1 1
4 4.167 -5.822 5.32 0 0 1 1
4 4.469 -6.535 5.32 0 0 1 1
4 4.804 -7.233 5.32 0 0 1 1
4 5.17 -7.911 5.32 0 0 1 1
4 5.66 -8.722 5.32 0 0 1 1
4 6.09 -9.357 5.32 0 0 1 1
4 6.663 -10.119 5.32 0 0 1 1
4 7.154 -10.705 5.32 0 0 1 1
4 7.807 -11.409 5.32 0 0 1 1
4 8.355 -11.943 5.32 0 0 1 1
4 8.924 -12.45 5.32 0 0 1 1
4 9.514 -12.928 5.32 0 0 1 1
4 10.121 -13.376 5.32 0 0 1 1
4 10.93 -13.915 5.32 0 0 1 1
4 11.575 -14.296 5.32 0 0 1 1
4 12.441 -14.753 5.32 0 0 1 1
4 13.119 -15.066 5.32 0 0 1 1
4 14.035 -15.434 5.32 0 0 1 1
4 14.741 -15.676 5.32 0 0 1 1
4 15.454 -15.886 5.32 0 0 1 1
4 16.423 -16.118 5.32 0 0 1 1
4 17.149 -16.253 5.32 0 0 1 1
4 18.143 -16.384 5.32 0 0 1 1
4 18.879 -16.444 5.32 0 0 1 1
4 19.615 -16.471 5.32 0 0 1 1
4 20.625 -16.456 5.32 0 0 1 1
4 21.357 -16.408 5.32 0 0 1 1
4 22.083 -16.328 5.32 0 0 1 1
4 23.089 -16.165 5.32 0 0 1 1
4 23.801 -16.011 5.32 0 0 1 1
4 24.503 -15.826 5.32 0 0 1 1
4 25.48 -15.516 5.32 0 0 1 1
4 26.155 -15.262 5.32 0 0 1 1
4 27.1 -14.85 5.32 0 0 1 1
4 27.747 -14.527 5.32 0 0 1 1
4 28.376 -14.178 5.32 0 0 1 1
4 29.256 -13.63 5.32 0 0 1 1
4 29.845 -13.219 5.32 0 0 1 1
4 30.415 -12.783 5.32 0 0 1 1
4 31.208 -12.109 5.32 0 0 1 1
4 31.729 -11.618 5.32 0 0 1 1
4 32.227 -11.106 5.32 0 0 1 1
4 32.917 -10.321 5.32 0 0 1 1
4 33.357 -9.763 5.32 0 0 1 1
4 33.962 -8.908 5.32 0 0 1 1
4 34.344 -8.306 5.32 0 0 1 1
4 34.698 -7.689 5.32 0 0 1 1
4 35.174 -6.752 5.32 0 0 1 1
4 35.462 -6.103 5.32 0 0 1 1
4 35.722 -5.442 5.32 0 0 1 1
4 36.058 -4.445 5.32 0 0 1 1
4 36.247 -3.764 5.32 0 0 1 1
4 36.476 -2.736 5.32 0 0 1 1
4 36.595 -2.036 5.32 0 0 1 1
4 36.683 -1.333 5.32 0 0 1 1
4 36.76 -0.281 5.32 0 0 1 1
4 36.775 0.428 5.32 0 0 1 1
4 36.76 1.137 5.32 0 0 1 1
4 36.683 2.188 5.32 0 0 1 1
4 36.595 2.892 5.32 0 0 1 1
4 36.476 3.591 5.32 0 0 1 1
4 36.247 4.619 5.32 0 0 1 1
4 36.058 5.3 5.32 0 0 1 1
4 35.722 6.297 5.32 0 0 1 1
4 35.462 6.958 5.32 0 0 1 1
4 35.174 7.607 5.32 0 0 1 1
4 34.698 8.544 5.32 0 0 1 1
4 34.344 9.161 5.32 0 0 1 1
4 33.962 9.763 5.32 0 0 1 1
4 33.357 10.618 5.32 0 0 1 1
4 32.915 11.178 5.32 0 0 1 1
4 32.448 11.72 5.32 0 0 1 1
4 31.727 12.475 5.32 0 0 1 1
4 31.208 12.964 5.32 0 0 1 1
4 30.415 13.638 5.32 0 0 1 1
4 29.845 14.074 5.32 0 0 1 1
4 29.256 14.485 5.32 0 0 1 1
4 28.376 15.034 5.32 0 0 1 1
4 27.747 15.383 5.32 0 0 1 1
4 27.1 15.705 5.32 0 0 1 1
4 26.155 16.118 5.32 0 0 1 1
4 25.478 16.372 5.32 0 0 1 1
4 24.787 16.598 5.32 0 0 1 1
4 23.798 16.866 5.32 0 0 1 1
4 23.089 17.02 5.32 0 0 1 1
4 22.083 17.183 5.32 0 0 1 1
4 21.357 17.263 5.32 0 0 1 1
4 20.625 17.312 5.32 0 0 1 1
4 19.615 17.327 5.32 0 0 1 1
4 18.882 17.3 5.32 0 0 1 1
4 17.882 17.21 5.32 0 0 1 1
4 17.151 17.108 5.32 0 0 1 1
4 16.421 16.973 5.32 0 0 1 1
4 15.694 16.803 5.32 0 0 1 1
4 14.975 16.601 5.32 0 0 1 1
4 13.809 16.203 5.32 0 0 1 1
4 13.121 15.922 5.32 0 0 1 1
4 12.441 15.608 5.32 0 0 1 1
4 11.575 15.151 5.32 0 0 1 1
4 10.928 14.769 5.32 0 0 1 1
4 10.295 14.354 5.32 0 0 1 1
4 9.678 13.909 5.32 0 0 1 1
4 9.083 13.435 5.32 0 0 1 1
4 8.21 12.66 5.32 0 0 1 1
4 7.672 12.126 5.32 0 0 1 1
4 7.155 11.562 5.32 0 0 1 1
4 6.664 10.974 5.32 0 0 1 1
4 6.09 10.213 5.32 0 0 1 1
4 5.66 9.577 5.32 0 0 1 1
4 5.17 8.767 5.32 0 0 1 1
4 4.804 8.088 5.32 0 0 1 1
4 4.47 7.392 5.32 0 0 1 1
4 4.106 6.523 5.32 0 0 1 1
4 3.843 5.795 5.32 0 0 1 1
4 3.614 5.053 5.32 0 0 1 1
4 3.419 4.3 5.32 0 0 1 1
4 3.222 3.354 5.32 0 0 1 1
4 3.119 2.958 5.32 0 0 1 1
4 2.991 2.629 5.32 0 0 1 1
4 2.823 2.315 5.32 0 0 1 1
4 2.569 1.957 5.32 0 0 1 1
4 2.268 1.642 5.32 0 0 1 1
4 1.993 1.416 5.32 0 0 1 1
4 1.691 1.222 5.32 0 0 1 1
4 1.302 1.039 5.32 0 0 1 1
4 0.956 0.926 5.32 0 0 1 1
4 0.536 0.848 5.32 0 0 1 1
4 0.191 0.828 5.32 0 0 1 1
4 -0.431 0.828 5.32 0 0 1 1
4 -0.775 0.848 5.32 0 0 1 1
4 -1.194 0.926 5.32 0 0 1 1
4 -1.538 1.038 5.32 0 0 1 1
4 -1.866 1.189 5.32 0 0 1 1
4 -2.293 1.462 5.32 0 0 1 1
4 -2.568 1.698 5.32 0 0 1 1
4 -2.811 1.961 5.32 0 0 1 1
4 -3.062 2.315 5.32 0 0 1 1
4 -3.231 2.633 5.32 0 0 1 1
4 -3.387 3.047 5.32 0 0 1 1
4 -3.62 4.143 5.32 0 0 1 1
4 -3.852 5.054 5.32 0 0 1 1
4 -4.081 5.794 5.32 0 0 1 1
4 -4.405 6.677 5.32 0 0 1 1
4 -4.708 7.39 5.32 0 0 1 1
4 -5.043 8.088 5.32 0 0 1 1
4 -5.408 8.766 5.32 0 0 1 1
4 -5.898 9.578 5.32 0 0 1 1
4 -6.328 10.213 5.32 0 0 1 1
4 -6.902 10.974 5.32 0 0 1 1
4 -7.392 11.561 5.32 0 0 1 1
4 -8.046 12.264 5.32 0 0 1 1
4 -8.593 12.798 5.32 0 0 1 1
4 -9.163 13.305 5.32 0 0 1 1
4 -9.752 13.783 5.32 0 0 1 1
4 -10.36 14.231 5.32 0 0 1 1
4 -11.168 14.77 5.32 0 0 1 1
4 -11.813 15.151 5.32 0 0 1 1
4 -12.679 15.608 5.32 0 0 1 1
4 -13.358 15.921 5.32 0 0 1 1
4 -14.273 16.289 5.32 0 0 1 1
4 -14.979 16.531 5.32 0 0 1 1
4 -15.693 16.741 5.32 0 0 1 1
4 -16.661 16.973 5.32 0 0 1 1
4 -17.387 17.108 5.32 0 0 1 1
4 -18.381 17.239 5.32 0 0 1 1
4 -19.118 17.3 5.32 0 0 1 1
4 -19.853 17.327 5.32 0 0 1 1
4 -20.864 17.312 5.32 0 0 1 1
4 -21.596 17.263 5.32 0 0 1 1
4 -22.322 17.183 5.32 0 0 1 1
4 -23.324 17.02 5.32 0 0 1 1
4 -24.323 16.793 5.32 0 0 1 1
4 -24.742 16.681 5.32 0 0 1 1
4 -25.435 16.466 5.32 0 0 1 1
4 -26.397 16.116 5.32 0 0 1 1
4 -27.338 15.705 5.32 0 0 1 1
4 -27.985 15.383 5.32 0 0 1 1
4 -28.617 15.032 5.32 0 0 1 1
4 -29.23 14.657 5.32 0 0 1 1
4 -30.084 14.073 5.32 0 0 1 1
4 -30.902 13.435 5.32 0 0 1 1
4 -31.445 12.966 5.32 0 0 1 1
4 -31.967 12.473 5.32 0 0 1 1
4 -32.465 11.961 5.32 0 0 1 1
4 -33.153 11.178 5.32 0 0 1 1
4 -33.791 10.351 5.32 0 0 1 1
4 -34.2 9.764 5.32 0 0 1 1
4 -34.404 9.445 5.32 0 0 1 1
4 -34.938 8.541 5.32 0 0 1 1
4 -35.411 7.611 5.32 0 0 1 1
4 -35.827 6.643 5.32 0 0 1 1
4 -35.961 6.297 5.32 0 0 1 1
4 -36.193 5.624 5.32 0 0 1 1
4 -36.486 4.616 5.32 0 0 1 1
4 -36.714 3.591 5.32 0 0 1 1
4 -36.833 2.892 5.32 0 0 1 1
4 -36.922 2.188 5.32 0 0 1 1
4 -36.998 1.14 5.32 0 0 1 1
4 -37.007 0.083 5.32 0 0 1 1
4 -36.998 -0.283 5.32 0 0 1 1
4 -36.952 -0.992 5.32 0 0 1 1
4 -36.833 -2.04 5.32 0 0 1 1
4 -36.714 -2.736 5.32 0 0 1 1
4 -36.486 -3.764 5.32 0 0 1 1
4 -36.295 -4.447 5.32 0 0 1 1
4 -36.075 -5.123 5.32 0 0 1 1
4 -35.7 -6.106 5.32 0 0 1 1
4 -35.412 -6.752 5.32 0 0 1 1
4 -34.938 -7.686 5.32 0 0 1 1
4 -34.404 -8.59 5.32 0 0 1 1
4 -34.2 -8.909 5.32 0 0 1 1
4 -33.787 -9.502 5.32 0 0 1 1
4 -33.598 -9.759 5.32 0 0 1 1
4 -33.153 -10.323 5.32 0 0 1 1
4 -32.687 -10.864 5.32 0 0 1 1
4 -31.965 -11.62 5.32 0 0 1 1
4 -31.445 -12.111 5.32 0 0 1 1
4 -30.901 -12.58 5.32 0 0 1 1
4 -30.084 -13.218 5.32 0 0 1 1
4 -29.23 -13.801 5.32 0 0 1 1
4 -28.617 -14.177 5.32 0 0 1 1
4 -27.988 -14.526 5.32 0 0 1 1
4 -27.06 -14.978 5.32 0 0 1 1
4 -26.396 -15.262 5.32 0 0 1 1
4 -25.719 -15.516 5.32 0 0 1 1
4 -24.741 -15.826 5.32 0 0 1 1
4 -24.039 -16.011 5.32 0 0 1 1
4 -23.327 -16.165 5.32 0 0 1 1
4 -22.322 -16.328 5.32 0 0 1 1
4 -21.596 -16.408 5.32 0 0 1 1
4 -20.864 -16.456 5.32 0 0 1 1
4 -19.853 -16.471 5.32 0 0 1 1
4 -19.118 -16.444 5.32 0 0 1 1
4 -18.382 -16.384 5.32 0 0 1 1
4 -17.387 -16.253 5.32 0 0 1 1
4 -16.661 -16.118 5.32 0 0 1 1
4 -15.693 -15.886 5.32 0 0 1 1
4 -14.98 -15.676 5.32 0 0 1 1
4 -14.272 -15.433 5.32 0 0 1 1
4 -13.573 -15.157 5.32 0 0 1 1
4 -12.678 -14.752 5.32 0 0 1 1
4 -11.813 -14.296 5.32 0 0 1 1
4 -11.166 -13.913 5.32 0 0 1 1
4 -10.535 -13.5 5.32 0 0 1 1
4 -9.752 -12.927 5.32 0 0 1 1
4 -9.163 -12.45 5.32 0 0 1 1
4 -8.593 -11.943 5.32 0 0 1 1
4 -8.046 -11.409 5.32 0 0 1 1
4 -7.392 -10.706 5.32 0 0 1 1
4 -6.902 -10.119 5.32 0 0 1 1
4 -6.328 -9.357 5.32 0 0 1 1
4 -5.898 -8.721 5.32 0 0 1 1
4 -5.495 -8.063 5.32 0 0 1 1
4 -5.043 -7.234 5.32 0 0 1 1
4 -4.642 -6.383 5.32 0 0 1 1
4 -4.345 -5.669 5.32 0 0 1 1
4 -4.136 -5.095 5.32 0 0 1 1
4 -3.81 -4.043 5.32 0 0 1 1
4 -3.621 -3.289 5.32 0 0 1 1
4 -3.387 -2.191 5.32 0 0 1 1
4 -3.231 -1.778 5.32 0 0 1 1
4 -3.063 -1.462 5.32 0 0 1 1
4 -2.86 -1.17 5.32 0 0 1 1
4 -2.57 -0.844 5.32 0 0 1 1
4 -2.235 -0.563 5.32 0 0 1 1
4 -1.929 -0.367 5.32 0 0 1 1
4 -1.541 -0.184 5.32 0 0 1 1
4 -1.194 -0.071 5.32 0 0 1 1
4 -0.775 0.007 5.32 0 0 1 1
4 -0.43 0.028 5.32 0 0 1 1
4 0.192 0.028 5.32 0 0 1 1
5 0.483 0.004 6.65 0 0 1 1
5 0.87 -0.07 6.65 0 0 1 1
5 1.245 -0.193 6.65 0 0 1 1
5 1.602 -0.361 6.65 0 0 1 1
5 1.934 -0.573 6.65 0 0 1 1
5 2.236 -0.826 6.65 0 0 1 1
5 2.505 -1.114 6.65 0 0 1 1
5 2.735 -1.435 6.65 0 0 1 1
5 2.923 -1.786 6.65 0 0 1 1
5 3.068 -2.169 6.65 0 0 1 1
5 3.318 -3.346 6.65 0 0 1 1
5 3.526 -4.157 6.65 0 0 1 1
5 3.773 -4.955 6.65 0 0 1 1
5 4.06 -5.739 6.65 0 0 1 1
5 4.385 -6.51 6.65 0 0 1 1
5 4.748 -7.263 6.65 0 0 1 1
5 5.148 -7.999 6.65 0 0 1 1
5 5.584 -8.713 6.65 0 0 1 1
5 6.055 -9.406 6.65 0 0 1 1
5 6.559 -10.074 6.65 0 0 1 1
5 7.096 -10.716 6.65 0 0 1 1
5 7.664 -11.331 6.65 0 0 1 1
5 8.261 -11.917 6.65 0 0 1 1
5 8.901 -12.484 6.65 0 0 1 1
5 9.54 -12.998 6.65 0 0 1 1
5 10.218 -13.489 6.65 0 0 1 1
5 10.918 -13.947 6.65 0 0 1 1
5 11.64 -14.369 6.65 0 0 1 1
5 12.383 -14.755 6.65 0 0 1 1
5 13.143 -15.104 6.65 0 0 1 1
5 13.92 -15.415 6.65 0 0 1 1
5 14.711 -15.688 6.65 0 0 1 1
5 15.515 -15.921 6.65 0 0 1 1
5 16.329 -16.114 6.65 0 0 1 1
5 17.152 -16.267 6.65 0 0 1 1
5 17.981 -16.379 6.65 0 0 1 1
5 18.815 -16.449 6.65 0 0 1 1
5 19.651 -16.479 6.65 0 0 1 1
5 20.488 -16.467 6.65 0 0 1 1
5 21.322 -16.414 6.65 0 0 1 1
5 22.154 -16.32 6.65 0 0 1 1
5 22.979 -16.185 6.65 0 0 1 1
5 23.797 -16.009 6.65 0 0 1 1
5 24.605 -15.794 6.65 0 0 1 1
5 25.401 -15.538 6.65 0 0 1 1
5 26.184 -15.244 6.65 0 0 1 1
5 26.952 -14.911 6.65 0 0 1 1
5 27.701 -14.541 6.65 0 0 1 1
5 28.432 -14.134 6.65 0 0 1 1
5 29.141 -13.692 6.65 0 0 1 1
5 29.828 -13.216 6.65 0 0 1 1
5 30.491 -12.706 6.65 0 0 1 1
5 31.127 -12.164 6.65 0 0 1 1
5 31.736 -11.591 6.65 0 0 1 1
5 32.316 -10.989 6.65 0 0 1 1
5 32.865 -10.359 6.65 0 0 1 1
5 33.382 -9.702 6.65 0 0 1 1
5 33.866 -9.021 6.65 0 0 1 1
5 34.316 -8.317 6.65 0 0 1 1
5 34.731 -7.591 6.65 0 0 1 1
5 35.109 -6.846 6.65 0 0 1 1
5 35.45 -6.083 6.65 0 0 1 1
5 35.753 -5.305 6.65 0 0 1 1
5 36.017 -4.513 6.65 0 0 1 1
5 36.242 -3.709 6.65 0 0 1 1
5 36.426 -2.895 6.65 0 0 1 1
5 36.57 -2.072 6.65 0 0 1 1
5 36.673 -1.243 6.65 0 0 1 1
5 36.735 -0.409 6.65 0 0 1 1
5 36.757 0.428 6.65 0 0 1 1
5 36.735 1.264 6.65 0 0 1 1
5 36.673 2.098 6.65 0 0 1 1
5 36.57 2.927 6.65 0 0 1 1
5 36.426 3.75 6.65 0 0 1 1
5 36.242 4.564 6.65 0 0 1 1
5 36.017 5.368 6.65 0 0 1 1
5 35.753 6.16 6.65 0 0 1 1
5 35.45 6.939 6.65 0 0 1 1
5 35.109 7.701 6.65 0 0 1 1
5 34.731 8.446 6.65 0 0 1 1
5 34.316 9.172 6.65 0 0 1 1
5 33.866 9.876 6.65 0 0 1 1
5 33.382 10.557 6.65 0 0 1 1
5 32.865 11.214 6.65 0 0 1 1
5 32.316 11.844 6.65 0 0 1 1
5 31.736 12.446 6.65 0 0 1 1
5 31.127 13.019 6.65 0 0 1 1
5 30.491 13.561 6.65 0 0 1 1
5 29.828 14.071 6.65 0 0 1 1
5 29.141 14.548 6.65 0 0 1 1
5 28.432 14.99 6.65 0 0 1 1
5 27.701 15.396 6.65 0 0 1 1
5 26.952 15.766 6.65 0 0 1 1
5 26.184 16.099 6.65 0 0 1 1
5 25.402 16.393 6.65 0 0 1 1
5 24.605 16.649 6.65 0 0 1 1
5 23.797 16.865 6.65 0 0 1 1
5 22.979 17.04 6.65 0 0 1 1
5 22.154 17.175 6.65 0 0 1 1
5 21.322 17.269 6.65 0 0 1 1
5 20.488 17.322 6.65 0 0 1 1
5 19.651 17.334 6.65 0 0 1 1
5 18.815 17.305 6.65 0 0 1 1
5 17.981 17.234 6.65 0 0 1 1
5 17.152 17.122 6.65 0 0 1 1
5 16.329 16.969 6.65 0 0 1 1
5 15.515 16.776 6.65 0 0 1 1
5 14.711 16.543 6.65 0 0 1 1
5 13.92 16.271 6.65 0 0 1 1
5 13.143 15.959 6.65 0 0 1 1
5 12.383 15.61 6.65 0 0 1 1
5 11.641 15.224 6.65 0 0 1 1
5 10.918 14.802 6.65 0 0 1 1
5 10.218 14.344 6.65 0 0 1 1
5 9.539 13.852 6.65 0 0 1 1
5 8.887 13.328 6.65 0 0 1 1
5 8.261 12.772 6.65 0 0 1 1
5 7.664 12.186 6.65 0 0 1 1
5 7.096 11.571 6.65 0 0 1 1
5 6.559 10.929 6.65 0 0 1 1
5 6.055 10.261 6.65 0 0 1 1
5 5.584 9.568 6.65 0 0 1 1
5 5.148 8.854 6.65 0 0 1 1
5 4.748 8.119 6.65 0 0 1 1
5 4.385 7.365 6.65 0 0 1 1
5 4.06 6.595 6.65 0 0 1 1
5 3.773 5.81 6.65 0 0 1 1
5 3.526 5.012 6.65 0 0 1 1
5 3.318 4.201 6.65 0 0 1 1
5 3.065 3.012 6.65 0 0 1 1
5 2.921 2.636 6.65 0 0 1 1
5 2.733 2.288 6.65 0 0 1 1
5 2.5 1.964 6.65 0 0 1 1
5 2.236 1.681 6.65 0 0 1 1
5 1.934 1.428 6.65 0 0 1 1
5 1.601 1.216 6.65 0 0 1 1
5 1.245 1.048 6.65 0 0 1 1
5 0.87 0.925 6.65 0 0 1 1
5 0.483 0.851 6.65 0 0 1 1
5 0.109 0.828 6.65 0 0 1 1
5 -0.348 0.828 6.65 0 0 1 1
5 -0.721 0.851 6.65 0 0 1 1
5 -1.109 0.925 6.65 0 0 1 1
5 -1.484 1.048 6.65 0 0 1 1
5 -1.84 1.216 6.65 0 0 1 1
5 -2.172 1.428 6.65 0 0 1 1
5 -2.475 1.681 6.65 0 0 1 1
5 -2.743 1.969 6.65 0 0 1 1
5 -2.973 2.29 6.65 0 0 1 1
5 -3.162 2.641 6.65 0 0 1 1
5 -3.307 3.024 6.65 0 0 1 1
5 -3.557 4.201 6.65 0 0 1 1
5 -3.764 5.012 6.65 0 0 1 1
5 -4.012 5.81 6.65 0 0 1 1
5 -4.298 6.595 6.65 0 0 1 1
5 -4.624 7.365 6.65 0 0 1 1
5 -4.987 8.119 6.65 0 0 1 1
5 -5.387 8.855 6.65 0 0 1 1
5 -5.823 9.569 6.65 0 0 1 1
5 -6.293 10.261 6.65 0 0 1 1
5 -6.798 10.93 6.65 0 0 1 1
5 -7.334 11.572 6.65 0 0 1 1
5 -7.903 12.187 6.65 0 0 1 1
5 -8.5 12.772 6.65 0 0 1 1
5 -9.14 13.339 6.65 0 0 1 1
5 -9.779 13.853 6.65 0 0 1 1
5 -10.456 14.344 6.65 0 0 1 1
5 -11.157 14.802 6.65 0 0 1 1
5 -11.879 15.224 6.65 0 0 1 1
5 -12.622 15.61 6.65 0 0 1 1
5 -13.382 15.96 6.65 0 0 1 1
5 -14.159 16.271 6.65 0 0 1 1
5 -14.95 16.543 6.65 0 0 1 1
5 -15.754 16.776 6.65 0 0 1 1
5 -16.568 16.969 6.65 0 0 1 1
5 -17.391 17.122 6.65 0 0 1 1
5 -18.22 17.234 6.65 0 0 1 1
5 -19.053 17.305 6.65 0 0 1 1
5 -19.89 17.334 6.65 0 0 1 1
